configuration,scenario,q_rms_1_rad,q_rms_2_rad,imu_rms_1,imu_rms_2,imu_rms_3,imu_rms_4,imu_rms_5,imu_rms_6,gauge_rms_1_microstrain,gauge_rms_2_microstrain,gauge_rms_3_microstrain,gauge_rms_4_microstrain,gauge_peak_1_microstrain,gauge_peak_2_microstrain,gauge_peak_3_microstrain,gauge_peak_4_microstrain
points_9_dt_2e-04,structural,0.0012146245704180002,0.0014112611312248307,0.3819706856448523,0.0,2.398641281530127,0.0,0.0660812768664818,0.0,0.4293211624540699,0.2912904655800981,0.9877844620680591,10.033571003431646,3.1369478115239673,1.7165395132678967,12.575383968052023,28.359554065975345
points_9_dt_2e-04,actuator,1.2265215800103595,5.140317691522783,81.31236857444453,0.0,26.99574794493405,0.0,10.192794812439272,0.0,17.704814530500855,20.011274444853687,12.732368178963496,10.615053846726779,68.01048600605597,68.77646255577297,50.03486115407782,40.50944270677537
points_9_dt_2e-04,encoder,0.050000000000000086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
points_9_dt_1e-04,structural,0.0010680102760331817,0.0012421132868889206,0.3634287143681555,0.0,2.3733161768522297,0.0,0.06614040383740222,0.0,0.4230384287219931,0.28280450039761795,0.9802180917184228,10.301586260450366,3.174107200458735,1.7750837958652141,12.20865959794537,27.978247924913546
points_9_dt_1e-04,actuator,1.3213237615640294,2.9705426411947964,81.83673906947374,0.0,30.127607832582846,0.0,6.0343047033480435,0.0,22.811870315363787,25.730064098849322,15.173151653216534,13.11857309035509,91.63764076005165,90.54862764997118,51.04232787203955,35.113848935504066
points_9_dt_1e-04,encoder,0.05000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
points_17_dt_1e-04,structural,0.0007798501039610492,0.0008389049223364011,0.32000510534083754,0.0,2.660105590016165,0.0,0.0625868363256203,0.0,0.2788440552294727,0.15636612684263912,0.9365047107052077,10.240275574031024,2.728849096991226,1.3494839276662063,14.582048115663333,29.2077025204307
points_17_dt_1e-04,actuator,1.2808321998456373,4.2862706218890425,68.17571571877279,0.0,25.297910308985415,0.0,9.557354253345597,0.0,21.19103493706162,23.86879800227093,11.936184525935241,11.109739034777558,97.9608624109396,95.63298866016368,39.25116537597751,34.264962798904456
points_17_dt_1e-04,encoder,0.05000000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
