run_id,severity,seed,role,suite,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143
severity-quality-tuning-17000-gain1.00-S,1.0,17000,tuning,C1,0.21744177668278963,0.07411559861782983,0.09701433041155301,0.19352650024204845,-0.03207660748984942,-0.052135772302877297,0.061213131774769794,0.9934895833333334,-0.16106798272799233,0.06328775055569287,0.1332771418249855,-0.037277153103787306,-0.046355302184855465,0.17926387544311187,0.18516033884051086,0.9947916666666666,-0.19174759848530679,0.14014270390645991,0.321209988582557,0.17401880121378693,-0.2522401778483618,0.19237852361443775,0.31722957565309695,0.9869791666666666,0.5752427954558926,-0.10167668709159011,0.6588693826507342,-0.7243264147749728,0.6823438899345338,0.22020893077837286,0.7169973203056936,0.9895833333333334,-0.008973787609135055,-0.004416885957410147,0.005359021754490509,-0.010594550187649918,0.0028656770659639457,0.0016756561122463593,0.003319627758183184,1.0,0.004291311254111276,-0.0015797155861812517,0.00477223241729845,0.0033208391943628504,-0.0005942060659121666,-0.0060586391948787045,0.00608770808617556,1.0,-0.00409087842744769,-0.0014267385256969893,0.005465705417546582,-0.010562599970621435,0.002866783685118342,0.0017092361228826498,0.003337654389092378,0.9908854166666666,0.00407707496060796,-0.0023397212031637123,0.00489404001123423,0.003418451787413652,-0.0005629601691321262,-0.0060208483406650635,0.006047109962066055,0.9973958333333334,-0.18044536916384799,-0.057197490365357484,0.19964244879511284,-0.049154339553813146,0.02971922719795661,-0.047915298177053194,0.05638358151660536,0.9895833333333334,0.009843469616601,-0.0007525056080930508,0.020230278846279058,-0.0004965350646236389,0.00018211222398321637,-0.0008595928494687581,0.0008786721396413637,0.9908854166666666,-2.1039157628060656,0.08371245801359123,2.2155629270612014,0.6763486278553125,-1.2231043930965102,0.4567663623850821,1.3056109168578833,0.9908854166666666,0.0009070827486127516,0.00035704008634930974,0.002075675785813748,8.259930009684273e-05,-2.5582005972021248e-05,-0.00011963845870578501,0.00012234295987529627,0.9947916666666666,0.022970444413796767,0.033384713198175944,0.5083408807497211,-0.5532400912254524,0.43473866614464973,0.40733287379385874,0.5957497611534501,0.9934895833333334,-0.0006931099204534551,-0.001820785678246916,0.0020633895542836764,7.985811600310951e-05,-1.729816161672669e-05,3.58207354688172e-05,3.977878184215016e-05,0.9908854166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
severity-quality-tuning-17000-gain1.00-S,1.0,17000,tuning,S,0.21744177668278963,0.07411559861782983,0.09701433041155301,0.19352650024204845,-0.03207660748984942,-0.052135772302877297,0.061213131774769794,0.9934895833333334,-0.16106798272799233,0.06328775055569287,0.1332771418249855,-0.037277153103787306,-0.046355302184855465,0.17926387544311187,0.18516033884051086,0.9947916666666666,-0.19174759848530679,0.14014270390645991,0.321209988582557,0.17401880121378693,-0.2522401778483618,0.19237852361443775,0.31722957565309695,0.9869791666666666,0.5752427954558926,-0.10167668709159011,0.6588693826507342,-0.7243264147749728,0.6823438899345338,0.22020893077837286,0.7169973203056936,0.9895833333333334,-0.008973787609135055,-0.004416885957410147,0.005359021754490509,-0.010594550187649918,0.0028656770659639457,0.0016756561122463593,0.003319627758183184,1.0,0.004291311254111276,-0.0015797155861812517,0.00477223241729845,0.0033208391943628504,-0.0005942060659121666,-0.0060586391948787045,0.00608770808617556,1.0,-0.00409087842744769,-0.0014267385256969893,0.005465705417546582,-0.010562599970621435,0.002866783685118342,0.0017092361228826498,0.003337654389092378,0.9908854166666666,0.00407707496060796,-0.0023397212031637123,0.00489404001123423,0.003418451787413652,-0.0005629601691321262,-0.0060208483406650635,0.006047109962066055,0.9973958333333334,-0.18044536916384799,-0.057197490365357484,0.19964244879511284,-0.049154339553813146,0.02971922719795661,-0.047915298177053194,0.05638358151660536,0.9895833333333334,0.009843469616601,-0.0007525056080930508,0.020230278846279058,-0.0004965350646236389,0.00018211222398321637,-0.0008595928494687581,0.0008786721396413637,0.9908854166666666,-2.1039157628060656,0.08371245801359123,2.2155629270612014,0.6763486278553125,-1.2231043930965102,0.4567663623850821,1.3056109168578833,0.9908854166666666,0.0009070827486127516,0.00035704008634930974,0.002075675785813748,8.259930009684273e-05,-2.5582005972021248e-05,-0.00011963845870578501,0.00012234295987529627,0.9947916666666666,0.022970444413796767,0.033384713198175944,0.5083408807497211,-0.5532400912254524,0.43473866614464973,0.40733287379385874,0.5957497611534501,0.9934895833333334,-0.0006931099204534551,-0.001820785678246916,0.0020633895542836764,7.985811600310951e-05,-1.729816161672669e-05,3.58207354688172e-05,3.977878184215016e-05,0.9908854166666666,51.5,35.51905387647832,11.255103892244541,25.211928181280403,-1.0129197550250202,0.8520824124032202,1.3236505836688315,0.9908854166666666,53.0,35.46763540290621,10.412208124515733,23.235992848206028,-0.28345695897314244,1.5399659133916943,1.5658361542634711,0.9856770833333334,52.0,35.41040843214756,10.085465335428463,22.405869612656076,0.5072124680745896,1.5066684283016278,1.5897528866497503,0.98828125,50.5,34.14736842105263,10.1889707357387,22.870319405466287,0.7720230224638823,0.40235108151992377,0.8705779344863506,0.9895833333333334
severity-quality-tuning-17001-gain1.00-S,1.0,17001,tuning,C1,0.21744177668278963,0.0742450727532944,0.09718823044927584,0.1939864504909864,-0.03228995516623168,-0.05242052355610618,0.061567462953523874,0.9921875,-0.16221846831890654,0.0625686002271347,0.1339143950581444,-0.03905738021710067,-0.045946202464801106,0.17988955505810988,0.18566449725227827,0.9921875,-0.19174759848530679,0.14279616130617365,0.3338494386462119,0.18199555746603374,-0.2535649327902461,0.19033560615163095,0.31705333638053834,0.984375,0.0,-0.1039900997076771,0.6647325257148228,-0.7339395477586118,0.685235324842059,0.2210522992783954,0.7200080342799429,0.984375,-0.007056311624282056,-0.004393566653115128,0.005388952799831769,-0.010613092451762719,0.002856913732201902,0.0017114379598750864,0.0033303116916807048,1.0,0.0031408256631994765,-0.001566053569789139,0.004788897167186737,0.003328983852190516,-0.0006006293156504947,-0.006074585592375918,0.006104207212564123,1.0,-0.0038054648288552368,-0.0021202121035053152,0.0054006329357966934,-0.010483612647866522,0.002715627382184133,0.001649974325925895,0.0031775851452137136,0.9869791666666666,0.007527472715436557,0.002505411933309735,0.004930328284531561,0.003332302480314334,-0.000497493415152914,-0.00613910561710743,0.0061592302665284815,0.9908854166666666,0.180809285537381,-0.08105313684873161,0.225444888166394,-0.03937982645741736,0.03197113343974284,-0.0477029588516355,0.05742582743524618,0.9869791666666666,0.0003225677133371031,0.007069715332378794,0.019860690254934952,0.001237179045413046,0.0005894052776081681,-4.201614892697367e-05,0.0005909009545118499,0.9817708333333334,-2.7312756687009725,0.08432507689645917,2.2549008788581886,0.6684627437747471,-1.2115838493607403,0.44376293281358015,1.290294913797268,0.9908854166666666,-0.0019442521725728796,-0.0009744435832087482,0.00197305303764058,-9.820739929967624e-05,4.488951298087031e-05,7.742011624307559e-05,8.949269676767519e-05,0.9908854166666666,-0.017853009411289752,0.03544497487941372,0.5087585900435373,-0.5546996772254479,0.4380529732931855,0.4060399327368908,0.5972929217628308,0.9947916666666666,-0.0009141629087895235,-0.0003691627604197711,0.0019468932028321093,-9.796301008976732e-05,-0.0001650315122644616,7.917774118203232e-06,0.0001652213399875513,0.9830729166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
severity-quality-tuning-17001-gain1.00-S,1.0,17001,tuning,S,0.21744177668278963,0.0742450727532944,0.09718823044927584,0.1939864504909864,-0.03228995516623168,-0.05242052355610618,0.061567462953523874,0.9921875,-0.16221846831890654,0.0625686002271347,0.1339143950581444,-0.03905738021710067,-0.045946202464801106,0.17988955505810988,0.18566449725227827,0.9921875,-0.19174759848530679,0.14279616130617365,0.3338494386462119,0.18199555746603374,-0.2535649327902461,0.19033560615163095,0.31705333638053834,0.984375,0.0,-0.1039900997076771,0.6647325257148228,-0.7339395477586118,0.685235324842059,0.2210522992783954,0.7200080342799429,0.984375,-0.007056311624282056,-0.004393566653115128,0.005388952799831769,-0.010613092451762719,0.002856913732201902,0.0017114379598750864,0.0033303116916807048,1.0,0.0031408256631994765,-0.001566053569789139,0.004788897167186737,0.003328983852190516,-0.0006006293156504947,-0.006074585592375918,0.006104207212564123,1.0,-0.0038054648288552368,-0.0021202121035053152,0.0054006329357966934,-0.010483612647866522,0.002715627382184133,0.001649974325925895,0.0031775851452137136,0.9869791666666666,0.007527472715436557,0.002505411933309735,0.004930328284531561,0.003332302480314334,-0.000497493415152914,-0.00613910561710743,0.0061592302665284815,0.9908854166666666,0.180809285537381,-0.08105313684873161,0.225444888166394,-0.03937982645741736,0.03197113343974284,-0.0477029588516355,0.05742582743524618,0.9869791666666666,0.0003225677133371031,0.007069715332378794,0.019860690254934952,0.001237179045413046,0.0005894052776081681,-4.201614892697367e-05,0.0005909009545118499,0.9817708333333334,-2.7312756687009725,0.08432507689645917,2.2549008788581886,0.6684627437747471,-1.2115838493607403,0.44376293281358015,1.290294913797268,0.9908854166666666,-0.0019442521725728796,-0.0009744435832087482,0.00197305303764058,-9.820739929967624e-05,4.488951298087031e-05,7.742011624307559e-05,8.949269676767519e-05,0.9908854166666666,-0.017853009411289752,0.03544497487941372,0.5087585900435373,-0.5546996772254479,0.4380529732931855,0.4060399327368908,0.5972929217628308,0.9947916666666666,-0.0009141629087895235,-0.0003691627604197711,0.0019468932028321093,-9.796301008976732e-05,-0.0001650315122644616,7.917774118203232e-06,0.0001652213399875513,0.9830729166666666,55.0,36.93791281373844,11.385614106823239,25.48754507827812,-1.0508260359828046,0.7076871042465797,1.2669082032318852,0.9856770833333334,51.0,35.55151915455746,10.595323783034408,23.60236808215245,-0.29532249709415936,1.6884266988769414,1.714059536530285,0.9856770833333334,53.5,35.53679369250985,9.937979140862481,22.149021068573802,0.39481145016013136,1.3116874229357853,1.369817497576034,0.9908854166666666,55.0,36.05862977602108,10.156167993889955,22.75262824853302,0.7218162270851655,0.3503267241978046,0.8023387559943915,0.98828125
severity-quality-tuning-17002-gain1.00-S,1.0,17002,tuning,C1,0.21782527187976106,0.07377413558177891,0.09705498733287225,0.19374892551864814,-0.03210163077175271,-0.052345193034087766,0.061404673535341354,0.9947916666666666,-0.16106798272799233,0.06366070597179081,0.13336596523492245,-0.035500728758572866,-0.04627534002259002,0.17949576801546208,0.1853648775514577,0.9921875,-0.1917475984852929,0.14179230309076468,0.32493155189737505,0.18085849977596918,-0.25176394267065666,0.1883089470786973,0.31439679129876835,0.9895833333333334,0.3834951969705997,-0.10322919653910041,0.663129864101512,-0.7204684838508126,0.6877383177711514,0.21897958961432962,0.7217590002198472,0.984375,-0.008992962368983625,-0.004396837347828885,0.005366465005539571,-0.010586669084104314,0.002847490238298506,0.001717366725798441,0.003325289329980918,1.0,0.003704563602746255,-0.0015696638175418723,0.004775948451081644,0.0033084679914124338,-0.0006085742545124913,-0.006058221880323096,0.006088712094891738,1.0,-0.0025445412156052975,-0.0003754768463494953,0.005417429407472122,-0.010525234096950678,0.002686089590547158,0.001702562669874574,0.003180219636015135,0.984375,0.006938965895663672,0.0012147295430659426,0.004855510224381241,0.0032743225893422604,-0.0006023628677535237,-0.006008163460936737,0.006038283630120695,0.9908854166666666,0.11036862363668029,-0.08554801726257993,0.21320963286495595,-0.045113223309959455,0.03098426897680096,-0.04720505443843141,0.05646540612235091,0.9869791666666666,-0.0038463373263844733,0.001125405553012404,0.019551058537538166,-0.002781620857078654,-0.0010880007887038028,0.0005305568557781391,0.0012104694516728962,0.98828125,-0.15036504486791433,0.11158275602243496,2.1728588441968446,0.7080233429862062,-1.2252414007123704,0.44240773515513987,1.3026669160398263,0.98828125,0.0014988510269083482,0.00036416848876112885,0.0019494505155347637,0.0002520815288456494,0.00014004149784512727,-0.00012401929441552818,0.00018706257377153838,0.9921875,0.029445494666211845,0.035427512954811446,0.5090175275400689,-0.5503161129522149,0.4373666515674627,0.4077936170803709,0.5979842991541052,0.9921875,0.0004919085406136575,0.0006937841503830024,0.001984068821698799,1.3926764909861543e-05,7.831180531278413e-06,4.399310334476905e-06,8.982278103716749e-06,0.9817708333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
severity-quality-tuning-17002-gain1.00-S,1.0,17002,tuning,S,0.21782527187976106,0.07377413558177891,0.09705498733287225,0.19374892551864814,-0.03210163077175271,-0.052345193034087766,0.061404673535341354,0.9947916666666666,-0.16106798272799233,0.06366070597179081,0.13336596523492245,-0.035500728758572866,-0.04627534002259002,0.17949576801546208,0.1853648775514577,0.9921875,-0.1917475984852929,0.14179230309076468,0.32493155189737505,0.18085849977596918,-0.25176394267065666,0.1883089470786973,0.31439679129876835,0.9895833333333334,0.3834951969705997,-0.10322919653910041,0.663129864101512,-0.7204684838508126,0.6877383177711514,0.21897958961432962,0.7217590002198472,0.984375,-0.008992962368983625,-0.004396837347828885,0.005366465005539571,-0.010586669084104314,0.002847490238298506,0.001717366725798441,0.003325289329980918,1.0,0.003704563602746255,-0.0015696638175418723,0.004775948451081644,0.0033084679914124338,-0.0006085742545124913,-0.006058221880323096,0.006088712094891738,1.0,-0.0025445412156052975,-0.0003754768463494953,0.005417429407472122,-0.010525234096950678,0.002686089590547158,0.001702562669874574,0.003180219636015135,0.984375,0.006938965895663672,0.0012147295430659426,0.004855510224381241,0.0032743225893422604,-0.0006023628677535237,-0.006008163460936737,0.006038283630120695,0.9908854166666666,0.11036862363668029,-0.08554801726257993,0.21320963286495595,-0.045113223309959455,0.03098426897680096,-0.04720505443843141,0.05646540612235091,0.9869791666666666,-0.0038463373263844733,0.001125405553012404,0.019551058537538166,-0.002781620857078654,-0.0010880007887038028,0.0005305568557781391,0.0012104694516728962,0.98828125,-0.15036504486791433,0.11158275602243496,2.1728588441968446,0.7080233429862062,-1.2252414007123704,0.44240773515513987,1.3026669160398263,0.98828125,0.0014988510269083482,0.00036416848876112885,0.0019494505155347637,0.0002520815288456494,0.00014004149784512727,-0.00012401929441552818,0.00018706257377153838,0.9921875,0.029445494666211845,0.035427512954811446,0.5090175275400689,-0.5503161129522149,0.4373666515674627,0.4077936170803709,0.5979842991541052,0.9921875,0.0004919085406136575,0.0006937841503830024,0.001984068821698799,1.3926764909861543e-05,7.831180531278413e-06,4.399310334476905e-06,8.982278103716749e-06,0.9817708333333334,55.0,36.75,11.341647972116057,25.4601402573082,-0.9710547583005584,0.7488446333670915,1.2262608321808413,0.9791666666666666,50.5,35.60131578947368,10.40942757692393,23.19980268739926,-0.19435620989721622,1.6172258210487025,1.628862699122385,0.9895833333333334,52.0,35.70436507936508,9.996704192017281,22.257192135295035,0.5263449029868392,1.3826988429130431,1.479491482602483,0.984375,52.5,34.24406332453826,9.978595052159767,22.42583548601032,0.705999571737224,0.34500407104004727,0.7857882694004472,0.9869791666666666
severity-quality-tuning-17003-gain1.00-S,1.0,17003,tuning,C1,0.21744177668278963,0.0729907417593572,0.09689644344167087,0.1939026206846704,-0.03202543729420309,-0.05220827516901089,0.06124812348152466,0.9895833333333334,-0.16221846831890654,0.0629342467959859,0.13409125775806832,-0.042087763052458184,-0.04661473646025499,0.17961733530373297,0.185567563967609,0.9856770833333334,-0.3834951969705997,0.14081862146428842,0.32437240799752903,0.18145022054082138,-0.2512877194975809,0.18841324990253888,0.31407812835205745,0.98046875,0.3834951969705997,-0.10512703455833482,0.6642614622402778,-0.7347733266063868,0.6835869353451023,0.21619022235591856,0.7169583742567002,0.9713541666666666,-0.009951700361410088,-0.004382980587782083,0.005355299397622326,-0.01056127052277541,0.0028503842988006835,0.0016854952139552693,0.003311432434327414,1.0,0.004314320965929561,-0.0015726598737682118,0.004778344047386223,0.0033476256507768308,-0.0005892781219523762,-0.006053066129417915,0.006081682190982861,1.0,-0.012774158147877045,-0.006312034870168159,0.0054044651447918155,-0.010392837034816695,0.0028674451213157727,0.0016147924512995482,0.0032908655676784533,0.9921875,0.008841806995945143,0.0002512851727575919,0.00489471350652395,0.003337999868633934,-0.0006062838250633097,-0.006051015046271635,0.006081312618731183,0.98828125,-0.07465316043927615,-0.09380437196475006,0.20657771013590287,-0.050157606419043425,0.028698140758614408,-0.04650939970032636,0.054650778068440736,0.9869791666666666,-0.0011125183633593676,-0.0046546534887272,0.018978512960167154,-0.0009734358595796764,0.0006633657713626987,-0.000916171345065083,0.0011311162982355048,0.9921875,-1.5649380512303401,0.06345659731928231,2.027708263985998,0.6648413393803192,-1.2110716252851677,0.45444142808724564,1.293526765526262,0.9895833333333334,0.0013687826515127977,0.00010316012869178863,0.0019889462097572976,-2.843424506621141e-05,0.00011347314911875272,-2.2135590820670224e-05,0.00011561202338817028,0.9921875,-0.003064752776501617,0.037550612506303066,0.5103081004965364,-0.5571746673043112,0.4353800644524984,0.408267230190996,0.5968567095798533,0.9947916666666666,0.003980455157111862,0.0014656064582280574,0.0019607910319050263,9.901311476726632e-05,1.0235305545971505e-05,9.8520682057247e-05,9.905092767180197e-05,0.9908854166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
severity-quality-tuning-17003-gain1.00-S,1.0,17003,tuning,S,0.21744177668278963,0.0729907417593572,0.09689644344167087,0.1939026206846704,-0.03202543729420309,-0.05220827516901089,0.06124812348152466,0.9895833333333334,-0.16221846831890654,0.0629342467959859,0.13409125775806832,-0.042087763052458184,-0.04661473646025499,0.17961733530373297,0.185567563967609,0.9856770833333334,-0.3834951969705997,0.14081862146428842,0.32437240799752903,0.18145022054082138,-0.2512877194975809,0.18841324990253888,0.31407812835205745,0.98046875,0.3834951969705997,-0.10512703455833482,0.6642614622402778,-0.7347733266063868,0.6835869353451023,0.21619022235591856,0.7169583742567002,0.9713541666666666,-0.009951700361410088,-0.004382980587782083,0.005355299397622326,-0.01056127052277541,0.0028503842988006835,0.0016854952139552693,0.003311432434327414,1.0,0.004314320965929561,-0.0015726598737682118,0.004778344047386223,0.0033476256507768308,-0.0005892781219523762,-0.006053066129417915,0.006081682190982861,1.0,-0.012774158147877045,-0.006312034870168159,0.0054044651447918155,-0.010392837034816695,0.0028674451213157727,0.0016147924512995482,0.0032908655676784533,0.9921875,0.008841806995945143,0.0002512851727575919,0.00489471350652395,0.003337999868633934,-0.0006062838250633097,-0.006051015046271635,0.006081312618731183,0.98828125,-0.07465316043927615,-0.09380437196475006,0.20657771013590287,-0.050157606419043425,0.028698140758614408,-0.04650939970032636,0.054650778068440736,0.9869791666666666,-0.0011125183633593676,-0.0046546534887272,0.018978512960167154,-0.0009734358595796764,0.0006633657713626987,-0.000916171345065083,0.0011311162982355048,0.9921875,-1.5649380512303401,0.06345659731928231,2.027708263985998,0.6648413393803192,-1.2110716252851677,0.45444142808724564,1.293526765526262,0.9895833333333334,0.0013687826515127977,0.00010316012869178863,0.0019889462097572976,-2.843424506621141e-05,0.00011347314911875272,-2.2135590820670224e-05,0.00011561202338817028,0.9921875,-0.003064752776501617,0.037550612506303066,0.5103081004965364,-0.5571746673043112,0.4353800644524984,0.408267230190996,0.5968567095798533,0.9947916666666666,0.003980455157111862,0.0014656064582280574,0.0019607910319050263,9.901311476726632e-05,1.0235305545971505e-05,9.8520682057247e-05,9.905092767180197e-05,0.9908854166666666,54.5,36.779450261780106,11.30077763211267,25.341739738376933,-1.0112180477478527,0.6452404002842276,1.1995403762483066,0.9947916666666666,52.5,35.546113306982875,10.25809144518772,22.87582789479305,-0.0847713058166345,1.551052600067093,1.553367420304915,0.98828125,55.0,35.59564643799472,9.915528161656248,22.140979801181857,0.6200613550725896,1.3852447775744494,1.517688761851962,0.9869791666666666,54.5,35.02434210526316,10.11618685124389,22.656211281672704,0.5463532351943836,0.5013510512087135,0.7415219040294437,0.9895833333333334
severity-quality-tuning-17004-gain1.00-S,1.0,17004,tuning,C1,0.21705828148581824,0.07383614471282839,0.09726122463682914,0.19385900818788815,-0.03220719293202128,-0.052400167648521734,0.061506754475859196,0.9934895833333334,-0.16221846831890654,0.0632245278367582,0.1338676648934265,-0.03949477273125367,-0.04610578298478372,0.17959855912330241,0.1854221822323487,0.9856770833333334,-0.1917475984852929,0.14039566907596668,0.32819644937857595,0.17204325217628927,-0.25480653872596365,0.19128409872075589,0.31861572246346836,0.9869791666666666,0.3834951969705997,-0.09266517142331242,0.6618778246874336,-0.7224038602235341,0.6853618348522684,0.2180705842282323,0.7192187597509611,0.97265625,-0.00799587485685995,-0.004382256540860711,0.005350369817853179,-0.010550945376774186,0.0028205539771834803,0.0017034685445738574,0.0032950462546917493,1.0,0.004314320965929561,-0.0015636567248080602,0.004786387261849898,0.003337045458798909,-0.0006201905198498101,-0.00606569144778983,0.006097314902537203,1.0,-0.009246982070173757,-0.005706621890908775,0.005431762509167375,-0.010492506075226673,0.0027812442571925507,0.0016978406323239243,0.003258524578844948,0.9934895833333334,0.005386201324165203,-0.0006183134918402896,0.004936279840032635,0.0033769636095464656,-0.0007073894198725908,-0.006097293036805428,0.0061381904636483575,0.9869791666666666,-0.32584701352926243,-0.07600800734232495,0.22473561357008132,-0.04782823920949679,0.02843453805170229,-0.04814574786515123,0.055915436077244536,0.9921875,-0.0325910746598168,-0.005600498215812147,0.0198343559534285,-0.0007737778558654653,-0.0010641444364706879,6.801473797573914e-05,0.0010663158004331672,0.9895833333333334,1.5916965034347759,0.0752679624526712,2.2268968241675995,0.6584914166201856,-1.219414488588638,0.44969989380985725,1.299692921221196,0.9908854166666666,-4.252521570003809e-05,-0.00037524943052142203,0.0019489905792485578,-0.00016898821584156507,-5.5238631134554824e-05,4.297644734252111e-05,6.998772317916836e-05,0.9921875,0.07339082537211881,0.03408599040863067,0.5093682666562215,-0.5576392443101443,0.4377402492695712,0.4066704044945262,0.5974925470014901,0.9908854166666666,0.0034753555392535366,4.6954218550496065e-05,0.0019554403636606685,7.293300671523572e-05,-4.134574344067572e-05,-7.728808311950379e-05,8.765225777439794e-05,0.98828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
severity-quality-tuning-17004-gain1.00-S,1.0,17004,tuning,S,0.21705828148581824,0.07383614471282839,0.09726122463682914,0.19385900818788815,-0.03220719293202128,-0.052400167648521734,0.061506754475859196,0.9934895833333334,-0.16221846831890654,0.0632245278367582,0.1338676648934265,-0.03949477273125367,-0.04610578298478372,0.17959855912330241,0.1854221822323487,0.9856770833333334,-0.1917475984852929,0.14039566907596668,0.32819644937857595,0.17204325217628927,-0.25480653872596365,0.19128409872075589,0.31861572246346836,0.9869791666666666,0.3834951969705997,-0.09266517142331242,0.6618778246874336,-0.7224038602235341,0.6853618348522684,0.2180705842282323,0.7192187597509611,0.97265625,-0.00799587485685995,-0.004382256540860711,0.005350369817853179,-0.010550945376774186,0.0028205539771834803,0.0017034685445738574,0.0032950462546917493,1.0,0.004314320965929561,-0.0015636567248080602,0.004786387261849898,0.003337045458798909,-0.0006201905198498101,-0.00606569144778983,0.006097314902537203,1.0,-0.009246982070173757,-0.005706621890908775,0.005431762509167375,-0.010492506075226673,0.0027812442571925507,0.0016978406323239243,0.003258524578844948,0.9934895833333334,0.005386201324165203,-0.0006183134918402896,0.004936279840032635,0.0033769636095464656,-0.0007073894198725908,-0.006097293036805428,0.0061381904636483575,0.9869791666666666,-0.32584701352926243,-0.07600800734232495,0.22473561357008132,-0.04782823920949679,0.02843453805170229,-0.04814574786515123,0.055915436077244536,0.9921875,-0.0325910746598168,-0.005600498215812147,0.0198343559534285,-0.0007737778558654653,-0.0010641444364706879,6.801473797573914e-05,0.0010663158004331672,0.9895833333333334,1.5916965034347759,0.0752679624526712,2.2268968241675995,0.6584914166201856,-1.219414488588638,0.44969989380985725,1.299692921221196,0.9908854166666666,-4.252521570003809e-05,-0.00037524943052142203,0.0019489905792485578,-0.00016898821584156507,-5.5238631134554824e-05,4.297644734252111e-05,6.998772317916836e-05,0.9921875,0.07339082537211881,0.03408599040863067,0.5093682666562215,-0.5576392443101443,0.4377402492695712,0.4066704044945262,0.5974925470014901,0.9908854166666666,0.0034753555392535366,4.6954218550496065e-05,0.0019554403636606685,7.293300671523572e-05,-4.134574344067572e-05,-7.728808311950379e-05,8.765225777439794e-05,0.98828125,52.5,36.916666666666664,11.219064104798429,25.11343106441116,-1.0950210835118814,0.8035424470221568,1.3582163441447355,0.9921875,50.5,34.96560846560847,10.258343218188333,22.857581502371023,-0.28796436528644376,1.5568011099419115,1.5832097686633921,0.984375,50.5,34.995364238410595,9.815836223234886,21.926842779899996,0.5038394430938645,1.3956319602171594,1.4837933659363511,0.9830729166666666,51.5,35.61904761904762,10.091498446311743,22.605447041673486,0.6779241631688893,0.2049298030202394,0.7082212896928141,0.984375
